stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
311,48020008,ZORROTZA (FRAY JUAN 8) (311),,43.276673136254,-2.9716052238709,1,,0,,Europe/Madrid,1,0,
312,48013001,BURTZEÑA (PILOTALEKUA/FRONTÓN) (312),,43.2803311832965,-2.97815603455917,2,,0,,Europe/Madrid,1,0,
313,48013121,ZUMALAKARREGI (KOTXETEGIA/COCHERAS) (313),,43.2845178794653,-2.97628090620232,2,,0,,Europe/Madrid,1,0,
314,48013002,LUTXANA (GELTOKIA/ESTACIÓN) (314),,43.2885337892441,-2.97552730507448,2,,0,,Europe/Madrid,0,0,
315,48013115,OBISPO OLAETXEA (315),,43.2903346440668,-2.9751937573068,2,,0,,Europe/Madrid,0,0,
316,48013062,ERREKETA (316),,43.301870918906,-2.98193289884382,2,,0,,Europe/Madrid,0,0,
318,48084002,URBINAGA (LA NAVAL) (318),,43.3065183180404,-2.9893418189369,2,,0,,Europe/Madrid,1,0,
320,48084004,LOS BAÑOS (320),,43.3108492182087,-2.99995067590089,2,,0,,Europe/Madrid,0,0,
321,48084005,IBERIA (321),,43.3111922305616,-3.00379304455177,2,,0,,Europe/Madrid,1,0,
322,48084006,CHAVARRI 34 (ARBOLEDA) (322),,43.3124166660676,-3.00760350527433,2,,0,,Europe/Madrid,0,0,
323,48084028,CHAVARRI (GASOLINDEGIA/GASOLINERA) (323),,43.3135960907613,-3.01090851578695,2,,0,,Europe/Madrid,0,0,
324,48078002,BEGIRATOKIA / MIRADOR (324),,43.3181699513315,-3.01506526484182,2,,0,,Europe/Madrid,0,0,
325,48078003,GENERAL CASTAÑOS 2 (EL CRISTO) (325),,43.3195563325238,-3.01735950545733,2,,0,,Europe/Madrid,1,0,
326,48078004,ABARO 10 (326),,43.3219510067835,-3.02064071367743,2,,0,,Europe/Madrid,1,0,
327,48078048,SAN JUAN DE DIOS (OSPITALEA/HOSPITAL) (327),,43.3248039095525,-3.0235329799424,2,,0,,Europe/Madrid,1,0,
328,48082002,MURRIETA 13 (BATZOKIA) (328),,43.3271891401573,-3.02790025335106,2,,0,,Europe/Madrid,0,0,
330,48082052,LAS VIÑAS (330),,43.3282333033407,-3.03361877764255,2,,0,,Europe/Madrid,1,0,
331,48082007,GERNIKA PARKEA (331),,43.3289341109034,-3.03488248233454,2,,0,,Europe/Madrid,1,0,
332,48082004,MURRIETA 42 (BATZOKIA) (332),,43.3274230172033,-3.02887477615829,2,,0,,Europe/Madrid,1,0,
333,48082005,SAN JUAN DE DIOS (OSPITALEA/HOSPITAL) (333),,43.3252820212009,-3.02453936762036,2,,0,,Europe/Madrid,1,0,
334,48078005,ABARO 11 (334),,43.3220320955346,-3.02087507356608,2,,0,,Europe/Madrid,1,0,
335,48078006,GENERAL CASTAÑOS 19 (335),,43.3201673301713,-3.01937500006607,2,,0,,Europe/Madrid,1,0,
336,48078007,BEGIRATOKIA / MIRADOR (336),,43.3181698582843,-3.01575588509944,2,,0,,Europe/Madrid,1,0,
337,48078008,AZETA (337),,43.3147395434124,-3.0122034371838,2,,0,,Europe/Madrid,1,0,
338,48084007,CHAVARRI (GASOLINDEGIA/GASOLINERA) (338),,43.3134330158948,-3.01092575078534,2,,0,,Europe/Madrid,1,0,
339,48084008,CHAVARRI 111 (ARBOLEDA) (339),,43.3122906017082,-3.00760348955851,2,,0,,Europe/Madrid,0,0,
340,48084009,IBERIA (340),,43.3113542592051,-3.00517414083817,2,,0,,Europe/Madrid,1,0,
341,48084010,LOS BAÑOS (341),,43.3105970876288,-2.99935878936218,2,,0,,Europe/Madrid,1,0,
342,48084011,RIVAS (342),,43.3083548455943,-2.99526508011618,2,,0,,Europe/Madrid,1,0,
343,48084012,URBINAGA (LA NAVAL) (343),,43.3063472408054,-2.98945281985871,2,,0,,Europe/Madrid,1,0,
345,48013061,ERREKETA (345),,43.3012676426962,-2.98214267197864,2,,0,,Europe/Madrid,0,0,
346,48013020,OBISPO OLAETXEA 18 (346),,43.2902536767154,-2.97553894238166,2,,0,,Europe/Madrid,1,0,
347,48013005,LUTXANA (GELTOKIA/ESTACIÓN) (347),,43.2881466188973,-2.9756630511093,2,,0,,Europe/Madrid,0,0,
348,48013122,MUNOA  (KOTXETEGIA/COCHERAS) (348),,43.28569745904,-2.97614486253164,2,,0,,Europe/Madrid,0,0,
349,48013006,LOS ANGELES AUZOA (349),,43.2821324954856,-2.98026288007886,2,,0,,Europe/Madrid,0,0,
350,48013013,BURTZEÑA (BATZOKIA) (350),,43.2793401139359,-2.97902342891992,2,,0,,Europe/Madrid,1,0,
351,48020009,ZORROTZA (FRAY JUAN 13) (351),,43.2765477945835,-2.97198301570037,1,,0,,Europe/Madrid,1,0,
352,48020010,OLABEAGA (AVDA. MONTEVIDEO) (352),,43.2647389140224,-2.96123588824462,1,,0,,Europe/Madrid,1,0,
353,48020011,BASURTO OSPITALEA/ HOSPITAL BASURTO (353),,43.259846275953,-2.95297178442451,1,,0,,Europe/Madrid,0,0,
354,48020012,AUTONOMÍA 61 (LANTIK) (354),,43.2578631760512,-2.9481807033792,1,,0,,Europe/Madrid,1,0,
356,48020014,LA CASILLA (AUTONOMÍA 45) (356),,43.2576271146592,-2.94278794762797,1,,0,,Europe/Madrid,1,0,
357,48020015,AUTONOMÍA 13 (357),,43.2573722948321,-2.93764325897837,1,,0,,Europe/Madrid,1,0,
358,48020016,ZABALBURU (QUINTA PARROQUIA) (358),,43.257945188285,-2.93274324340229,1,,0,,Europe/Madrid,1,0,
361,48020206,SANTIAGO - SANTA ANA (361),,43.2629002223453,-2.95640708844061,1,,0,,Europe/Madrid,1,0,
362,48020207,SANTIAGO - SANTA ANA (362),,43.2625040120358,-2.95639504987072,1,,0,,Europe/Madrid,1,0,
372,48013133,AV ALTOS HORNOS (372),,43.2962598665395,-2.9792518474205,2,,0,,Europe/Madrid,1,0,
373,48013134,AV ALTOS HORNOS (373),,43.296385859009,-2.97885730532607,2,,0,,Europe/Madrid,1,0,
374,48084029,RIVAS (374),,43.307932354169,-2.99352158938343,2,,0,,Europe/Madrid,1,0,
375,48084014,GRAN VÍA 55 (ZAHAR-EGOITZA/ASILO) (375),,43.3077524266966,-2.99792356084873,2,,0,,Europe/Madrid,0,0,
376,48084015,KUETO (GRAN VÍA) (376),,43.308234265421,-3.00194205314481,2,,0,,Europe/Madrid,1,0,
377,48084016,EL KASKO PLAZA (GRAN VIA) (377),,43.309508236062,-3.00671532845576,2,,0,,Europe/Madrid,1,0,
378,48084017,LAS LLANAS (378),,43.3097873062329,-3.009070543907,2,,0,,Europe/Madrid,1,0,
379,48084018,HILERRIA/CEMENTERIO (379),,43.3125423644338,-3.01273336964791,2,,0,,Europe/Madrid,1,0,
381,48084040,AIZPURU (381),,43.3098954015601,-3.00724559685365,2,,0,,Europe/Madrid,1,0,
382,48084019,HILERRIA/CEMENTERIO (382),,43.3122361790183,-3.01299226313311,2,,0,,Europe/Madrid,1,0,
383,48084021,EL KASKO PLAZA (LAS LLANAS) (383),,43.308894974899,-3.00748469223559,2,,0,,Europe/Madrid,1,0,
384,48084022,VICENTE BLASCO IBÁÑEZ (SAN PEDRO PLAZA) (384),,43.307742539541,-3.00456224680169,2,,0,,Europe/Madrid,1,0,
385,48084023,KUETO (VICENTE BLASCO IBÁÑEZ) (385),,43.3077786364687,-3.00168926535601,2,,0,,Europe/Madrid,1,0,
386,48084024,GRAN VÍA 64 (ZAHAR-EGOITZA/ASILO) (386),,43.3076354610945,-2.9981701723325,2,,0,,Europe/Madrid,1,0,
387,48084025,RIVAS (GRAN VIA) (387),,43.3078513196486,-2.99364490217689,2,,0,,Europe/Madrid,0,0,
389,48013087,SAN ELOY (LA BONDAD) (389),,43.2974321051032,-2.99252904218314,2,,0,,Europe/Madrid,1,0,
390,48013026,HERRIKO PLAZA (ARRANDI 1) (390),,43.2971792454014,-2.98507047454993,2,,0,,Europe/Madrid,1,0,
391,48013050,LARREA 18 (391),,43.2970532764134,-2.98087422017213,2,,0,,Europe/Madrid,0,0,
392,48013051,BUEN PASTOR (392),,43.2902171743479,-2.97623382187297,2,,0,,Europe/Madrid,1,0,
393,48013021,LUTXANA (ELIZA/IGLESIA) (393),,43.2906957802415,-2.97954502476886,2,,0,,Europe/Madrid,1,0,
394,48013022,ANDICOLLANO (ANBULATORIOA) (394),,43.2885971575518,-2.98056106419041,2,,0,,Europe/Madrid,1,0,
395,48013023,BALEJO (BOLATOKIA/BOLERA) (395),,43.2854828125832,-2.98404584821401,2,,0,,Europe/Madrid,1,0,
396,48013059,CRUCES OSPITALEA (BALEJO) (396),,43.282448097424,-2.98299899181358,2,,0,,Europe/Madrid,1,0,
397,48013058,LA PAZ 21 (397),,43.2811971433381,-2.98769530159969,2,,0,,Europe/Madrid,1,0,
398,48013120,LA PAZ 43 (398),,43.2821428854708,-2.9903450345109,2,,0,,Europe/Madrid,1,0,
399,48013129,ARGENTA (399),,43.2861755387374,-2.98002737822568,2,,0,,Europe/Madrid,1,0,
400,48013047,LA PAZ 27 (400),,43.2813232436959,-2.98802805281138,2,,0,,Europe/Madrid,1,0,
401,48013048,LA PAZ 14 (ANBULATORIOA) (401),,43.280332465056,-2.98643834011368,2,,0,,Europe/Madrid,1,0,
402,48013052,CRUCES OSPITALEA (HORACIO ETXEBARRIETA) (402),,43.2818986438898,-2.98189000219415,2,,0,,Europe/Madrid,1,0,
403,48013078,CIRILO SAGASTAGOITIA (403),,43.28613993535,-2.98256655257696,2,,0,,Europe/Madrid,1,0,
404,48013017,ANDICOLLANO (ANBULATORIOA) (404),,43.2882557343909,-2.98075383548186,2,,0,,Europe/Madrid,0,0,
405,48013018,LUTXANA (ELIZA/IGLESIA) (405),,43.290614700898,-2.97933549402592,2,,0,,Europe/Madrid,1,0,
406,48013019,BUEN PASTOR 76 (406),,43.2900461347706,-2.97646809807349,2,,0,,Europe/Madrid,1,0,
407,48013049,LARREA 17 (407),,43.2976476385566,-2.98121922787681,2,,0,,Europe/Madrid,1,0,
408,48013024,MURRIETA (GELTOKIA/ESTACIÓN) (408),,43.3002415711365,-2.9853410839583,2,,0,,Europe/Madrid,1,0,
409,48013025,HERRIKO PLAZA 3 (409),,43.2973962841001,-2.98675471461284,2,,0,,Europe/Madrid,1,0,
410,48013028,LOS HERMANOS (JUNTAS GENERALES 30) (410),,43.2982972239285,-2.99068730672812,2,,0,,Europe/Madrid,1,0,
411,48013029,BEURKO (AV. MIRANDA 2) (411),,43.2985990832055,-2.99368063235512,2,,0,,Europe/Madrid,1,0,
418,48013075,ANAITASUNA 10 (418),,43.2833494748568,-2.98996275415877,2,,0,,Europe/Madrid,1,0,
419,48013009,RETUERTO 28 (419),,43.283638124736,-2.99741965082322,2,,0,,Europe/Madrid,1,0,
420,48013010,KAREAGA (420),,43.2865916019077,-3.00411248793653,2,,0,,Europe/Madrid,0,0,
421,48013119,MAX CENTER (N-634) (421),,43.2884734326058,-3.00831595249609,2,,0,,Europe/Madrid,0,0,
424,48084035,CARREFOUR (424),,43.2998104615159,-3.00130216719598,2,,0,,Europe/Madrid,1,0,
425,48084036,VEGA NUEVA (ARAZTEGIA/DEPURADORA) (425),,43.3061676105966,-2.99764014628948,2,,0,,Europe/Madrid,0,0,
433,48078010,ERREPELEGA / REPELEGA (433),,43.3146037858388,-3.01750620040019,2,,0,,Europe/Madrid,1,0,
434,48078011,RAMÓN Y CAJAL (GASOLINDEGIA/GASOLINERA) (434),,43.3156376527877,-3.021445335715,2,,0,,Europe/Madrid,1,0,
435,48078012,CARLOS VII (LOS ANGELES KAFETEGIA) (435),,43.3170792186651,-3.0227356762918,2,,0,,Europe/Madrid,1,0,
436,48078013,CARLOS VII 3 (436),,43.320015113696,-3.02062784879491,2,,0,,Europe/Madrid,1,0,
437,48078031,GENERAL CASTAÑOS 50 (437),,43.3221036225753,-3.02350209109072,2,,0,,Europe/Madrid,0,0,
438,48082047,SAN JUAN DE DIOS (ZOMILLO) (438),,43.3241290857762,-3.02611761847552,2,,0,,Europe/Madrid,1,0,
442,48082008,ANBULATORIOA (442),,43.3248100166691,-3.03488012254126,2,,0,,Europe/Madrid,1,0,
443,48082010,CABIECES (443),,43.3217758188852,-3.03748797573456,2,,0,,Europe/Madrid,1,0,
445,48082016,ANTONIO ALZAGA 19 (445),,43.3235588581901,-3.03327603938937,2,,0,,Europe/Madrid,1,0,
446,48078026,GENERAL CASTAÑOS 113 (446),,43.3246997631683,-3.0306073755419,2,,0,,Europe/Madrid,1,0,
447,48078035,GENERAL CASTAÑOS 83 (447),,43.3233455516218,-3.02670559324295,2,,0,,Europe/Madrid,1,0,
448,48078027,GENERAL CASTAÑOS 71 (448),,43.3219955498305,-3.02358838238379,2,,0,,Europe/Madrid,1,0,
449,48078014,CARLOS VII 4 (449),,43.3200871146147,-3.020825199437,2,,0,,Europe/Madrid,1,0,
450,48078015,CARLOS VII 18 (450),,43.3180687026962,-3.02243278941653,2,,0,,Europe/Madrid,1,0,
451,48078016,MIGUEL DE UNAMUNO ( BEILATOKIA / TANATORIO) (451),,43.3145838947331,-3.02259182069087,2,,0,,Europe/Madrid,0,0,
452,48078017,ERREPELEGA / REPELEGA (452),,43.3139015724766,-3.01653179912549,2,,0,,Europe/Madrid,1,0,
460,48084037,VEGA NUEVA (ARAZTEGIA/DEPURADORA) (460),,43.3063558699075,-2.99657222761873,2,,0,,Europe/Madrid,0,0,
461,48084034,CARREFOUR (461),,43.3004317806059,-3.00125286477837,2,,0,,Europe/Madrid,1,0,
463,48013118,MAX CENTER (N-634) (463),,43.2876630151526,-3.00697227102168,2,,0,,Europe/Madrid,1,0,
464,48013011,KAREAGA (464),,43.2863844938975,-3.00414945223035,2,,0,,Europe/Madrid,1,0,
465,48013012,RETUERTO 17 (465),,43.283340861326,-2.99664315893663,2,,0,,Europe/Madrid,1,0,
466,48013045,SAN IGNACIO (VICENTE ALEXANDRE) (466),,43.2837727331957,-2.99043105565026,2,,0,,Europe/Madrid,1,0,
467,48013046,ANAITASUNA 12 (CORREOS) (467),,43.2827641544623,-2.98975331941702,2,,0,,Europe/Madrid,1,0,
468,48082049,ANTONIO ALZAGA 34A (468),,43.3248033585895,-3.03044708754443,2,,0,,Europe/Madrid,1,0,
469,48082050,ANTONIO ALZAGA 46 (469),,43.3235137777195,-3.03347335215766,2,,0,,Europe/Madrid,1,0,
472,48013042,RETUERTO (AV. EUSKADI) (472),,43.2849788044406,-2.9943301328542,2,,0,,Europe/Madrid,0,0,
476,48013035,SAN VICENTE (GERNIKAKO ARBOLA) (476),,43.2943264738557,-2.99544652267326,2,,0,,Europe/Madrid,1,0,
478,48013130,SAN BARTOLOMÉ 1 (478),,43.2949479663988,-3.00128985890701,2,,0,,Europe/Madrid,1,0,
479,48013132,MEGAPARK (479),,43.2936782514444,-3.00400189415598,2,,0,,Europe/Madrid,1,0,
504,48013030,SAN ELOY (AV. MIRANDA) (504),,43.2963876907114,-2.9947112441404,2,,0,,Europe/Madrid,0,0,
505,48013031,SAN VICENTE (ANTEIGLESIA PLAZA) (505),,43.2952179783557,-2.9968271771418,2,,0,,Europe/Madrid,1,0,
507,48013083,PRIMERO DE MAYO (507),,43.2917414200486,-2.99884124660919,2,,0,,Europe/Madrid,0,0,
508,48013084,ZUHATZU (508),,43.289446145107,-2.99977368178452,2,,0,,Europe/Madrid,1,0,
510,48013041,RETUERTO (AV. EUSKADI) (510),,43.2845285996502,-2.99490948290599,2,,0,,Europe/Madrid,1,0,
519,48078018,BIZKAIA ZUBIA / PUENTE BIZKAIA (519),,43.3233280066125,-3.01896899737325,2,,0,,Europe/Madrid,1,0,
520,48078019,DOCTOR AREILZA PARKEA (520),,43.3250395543791,-3.02076879845328,2,,0,,Europe/Madrid,1,0,
521,48078020,PEÑOTA (NAUTIKA) (521),,43.3262638501916,-3.02294865848853,2,,0,,Europe/Madrid,1,0,
522,48082013,IGERILEKUAK / PISCINAS (522),,43.3274605722824,-3.02700712146563,2,,0,,Europe/Madrid,1,0,
523,48082006,PARKEA/PARQUE (ITSASALDE 2) (523),,43.3301606405506,-3.03237388929547,2,,0,,Europe/Madrid,1,0,
528,48082011,ANBULATORIOA (528),,43.3253967242045,-3.03408590408472,2,,0,,Europe/Madrid,1,0,
529,48082012,UDALETXEA / AYUNTAMIENTO (529),,43.3281163699971,-3.03318700505653,2,,0,,Europe/Madrid,1,0,
531,48082014,IGERILEKUAK / PISCINAS (531),,43.3269656136992,-3.02573647090747,2,,0,,Europe/Madrid,1,0,
532,48078021,PEÑOTA (NAUTIKA) (532),,43.3261647899622,-3.02299795768685,2,,0,,Europe/Madrid,1,0,
533,48078022,DOCTOR AREILZA PARKEA (533),,43.3250756206186,-3.02099945470506,2,,0,,Europe/Madrid,1,0,
534,48078023,BIZKAIA ZUBIA / PUENTE BIZKAIA (534),,43.3235000292839,-3.0192968775346,2,,0,,Europe/Madrid,1,0,
543,48013113,LANDETA (PARKEA) (543),,43.2921288715124,-2.98864204905657,2,,0,,Europe/Madrid,1,0,
544,48013039,RESURRECCIÓN MARÍA AZKUE 12 (544),,43.2909494755127,-2.99100905324893,2,,0,,Europe/Madrid,1,0,
546,48013128,ANSIO (546),,43.2893004159928,-2.98685976897619,2,,0,,Europe/Madrid,0,0,
574,48013007,BURTZEÑA (GASOLINDEGIA/GASOLINERA) (574),,43.2796732587131,-2.97887541774938,2,,0,,Europe/Madrid,0,0,
581,48013014,RESURRECCIÓN MARÍA AZKUE 34 (LA RONDA) (581),,43.2900132610516,-2.99556160709347,2,,0,,Europe/Madrid,1,0,
584,48013036,GERNIKAKO ARBOLA (EPAITEGIAK/JUZGADOS) (584),,43.2941633462358,-2.9913829706166,2,,0,,Europe/Madrid,0,0,
600,48013106,LA FLORIDA 7 (600),,43.2927949139883,-2.98669419962491,2,,0,,Europe/Madrid,1,0,
601,48013038,LANDABURU (601),,43.2940106945817,-2.98727320952601,2,,0,,Europe/Madrid,1,0,
607,48020020,GRAN VÍA 46 (SOTA) (607),,43.2635130547791,-2.93702079533412,1,,0,,Europe/Madrid,1,0,
632,48020023,GRAN VÍA 79 (VIAJES ECUADOR) (632),,43.2646050430467,-2.942654869749,1,,0,,Europe/Madrid,1,0,
642,48013044,RESURRECCIÓN MARÍA AZKUE (BEC) (642),,43.2906343124531,-2.9909967727328,2,,0,,Europe/Madrid,1,0,
649,48013105,LANDETA (GOIKOA) (649),,43.2932905211036,-2.98918424184893,2,,0,,Europe/Madrid,1,0,
666,48013131,MEGAPARK (666),,43.2937142628803,-3.00419913751249,2,,0,,Europe/Madrid,1,0,
667,48013116,MAX CENTER (ALDAITURRIAGA) (667),,43.2900219151152,-3.01187861341226,2,,0,,Europe/Madrid,1,0,
668,48080010,UGARTE (EL JUNCAL) (668),,43.2918575486412,-3.01464469836754,2,,0,,Europe/Madrid,1,0,
669,48080033,EL JUNCAL (FORD) (669),,43.2942708645206,-3.01404122139469,2,,0,,Europe/Madrid,1,0,
671,48080016,TRAPAGA AUZOA (671),,43.2994488399796,-3.01873509379524,2,,0,,Europe/Madrid,0,0,
672,48080017,CAUSO (672),,43.2999058677422,-3.02508913446291,2,,0,,Europe/Madrid,1,0,
673,48080002,PRIMERO DE MAYO 53 (673),,43.3006255890389,-3.03233429619938,2,,0,,Europe/Madrid,1,0,
674,48080003,PRIMERO DE MAYO (UDALETXEA/AYUNTAMIENTO) (674),,43.3043972592904,-3.03652827677372,2,,0,,Europe/Madrid,0,0,
675,48080022,FUNIKULAR KALEA (675),,43.3037302292507,-3.03862526321885,2,,0,,Europe/Madrid,1,0,
676,48080023,FUNIKULARRA (GELTOKIA/ESTACIÓN) (676),,43.3014690756956,-3.04171721016034,2,,0,,Europe/Madrid,1,0,
677,48080039,ELGUERO (677),,43.3026722522653,-3.01338969800753,2,,0,,Europe/Madrid,0,0,
678,48080024,FUNIKULAR KALEA (678),,43.3036131863945,-3.03857463791518,2,,0,,Europe/Madrid,1,0,
679,48080004,PRIMERO DE MAYO (UDALETXEA/AYUNTAMIENTO) (679),,43.3045592235082,-3.03689826634501,2,,0,,Europe/Madrid,1,0,
680,48080005,PRIMERO DE MAYO 32 (680),,43.3014401213283,-3.0336699718628,2,,0,,Europe/Madrid,1,0,
681,48080019,ARKOTXA (681),,43.3002387592519,-3.03100257215094,2,,0,,Europe/Madrid,1,0,
682,48080020,CAUSO (682),,43.2997797241371,-3.02544661743243,2,,0,,Europe/Madrid,0,0,
683,48080021,TRAPAGA AUZOA (683),,43.29932278355,-3.01922820289838,2,,0,,Europe/Madrid,0,0,
684,48080034,EL JUNCAL (FORD) (684),,43.2940467063457,-3.01430781644521,2,,0,,Europe/Madrid,0,0,
685,48080015,UGARTE (EL JUNCAL) (685),,43.2919475679115,-3.01485428245748,2,,0,,Europe/Madrid,1,0,
686,48903027,ASUA (686),,43.3043716638464,-2.94610188234763,2,,0,,Europe/Madrid,1,0,
687,48903030,URIBENA (687),,43.3098151616018,-2.94283298245977,2,,0,,Europe/Madrid,0,0,
688,48903007,UDALETXEA/ AYUNTAMIENTO (688),,43.3142732698413,-2.93937826614139,2,,0,,Europe/Madrid,1,0,
689,48903008,LANDATXUETA (689),,43.3122080800178,-2.93529495946806,2,,0,,Europe/Madrid,1,0,
690,48903009,AZOKA / FERIAL (690),,43.3113521736832,-2.92991333099231,2,,0,,Europe/Madrid,0,0,
691,48903010,LARRAKOETXE (691),,43.3129120430362,-2.92212176708973,2,,0,,Europe/Madrid,1,0,
692,48903016,LAUROETA (URDANETA) (692),,43.3162132839009,-2.91974362046885,2,,0,,Europe/Madrid,1,0,
693,48903017,LAUROETA  (HARITZMENDI) (693),,43.3233429622336,-2.91230055816838,2,,0,,Europe/Madrid,0,0,
694,48903018,LAUROETA (MUNABE) (694),,43.3244014430696,-2.90963050223548,2,,0,,Europe/Madrid,0,0,
695,48903019,GOSKOETXE JATETXEA (695),,43.3279690724131,-2.90509302976401,2,,0,,Europe/Madrid,0,0,
696,48903020,LAUROETA (AURREKOETXE) (696),,43.33155125946,-2.90432377912394,2,,0,,Europe/Madrid,0,0,
697,48903021,MIKEL DEUNAREN ENPARANTZA (697),,43.3342808488442,-2.90150188229673,2,,0,,Europe/Madrid,0,0,
698,48903022,LAUROETA (AURREKOETXE) (698),,43.3316612119543,-2.90443955772102,2,,0,,Europe/Madrid,0,0,
699,48903023,GOSKOETXE JATETXEA (699),,43.3285038581621,-2.90498969665029,2,,0,,Europe/Madrid,1,0,
700,48903024,LAUROETA (MUNABE) (700),,43.3245276238461,-2.90977832067821,2,,0,,Europe/Madrid,0,0,
701,48903025,LAUROETA (HARITZMENDI) (701),,43.3233145248111,-2.91279394086532,2,,0,,Europe/Madrid,0,0,
702,48903026,LAUROETA (URDANETA) (702),,43.3173846435515,-2.91840389605333,2,,0,,Europe/Madrid,1,0,
703,48903031,IBERRE (703),,43.3126996146434,-2.91502433220573,2,,0,,Europe/Madrid,0,0,
704,48903032,LA MERCED (IKASTETXEA/COLEGIO) (704),,43.3130918519472,-2.90516822245433,2,,0,,Europe/Madrid,0,0,
705,48903033,AYALDE (705),,43.3104999641065,-2.89957153337184,2,,0,,Europe/Madrid,0,0,
706,48901033,AIARTZA (706),,43.3067134624706,-2.89557563494414,2,,0,,Europe/Madrid,0,0,
708,48903035,AYALDE (708),,43.3102822797748,-2.89880737542798,2,,0,,Europe/Madrid,0,0,
709,48903036,LA MERCED (IKASTETXEA/COLEGIO) (709),,43.3125559589357,-2.90394578390775,2,,0,,Europe/Madrid,1,0,
710,48903037,IBERRE (710),,43.3129169989724,-2.91407796110132,2,,0,,Europe/Madrid,1,0,
711,48903015,LARRAKOETXE (711),,43.3117673176094,-2.92309616119025,2,,0,,Europe/Madrid,1,0,
712,48903014,AZOKA / FERIAL (712),,43.3114524799467,-2.92902907255138,2,,0,,Europe/Madrid,0,0,
713,48903011,LANDATXUETA (713),,43.3123809577099,-2.93527627906327,2,,0,,Europe/Madrid,1,0,
714,48903012,UDALETXEA / AYUNTAMIENTO (714),,43.3143892882136,-2.93911301840586,2,,0,,Europe/Madrid,1,0,
715,48902023,URIBENA (715),,43.3096874401712,-2.94312164263682,2,,0,,Europe/Madrid,1,0,
716,48903038,LOIU (716),,43.3151287154285,-2.94007934696173,2,,0,,Europe/Madrid,1,0,
718,48903039,ELORRITXU (718),,43.3222042568976,-2.93626139762074,2,,0,,Europe/Madrid,0,0,
719,48903040,ELORRITXU (719),,43.3221954510723,-2.9366190730718,2,,0,,Europe/Madrid,0,0,
720,48903013,LOIU (720),,43.3137423236696,-2.94068495795475,2,,0,,Europe/Madrid,1,0,
722,48901035,AIARTZA (722),,43.3060552793185,-2.89465200750458,2,,0,,Europe/Madrid,1,0,
723,48901036,GANBE (723),,43.3022518035749,-2.89088581357291,2,,0,,Europe/Madrid,1,0,
724,48901037,GANBE (724),,43.3022786290162,-2.89068849694111,2,,0,,Europe/Madrid,1,0,
739,48080028,IBARZAHARRA (FONDO PROMOCIÓN EMPLEO) (739),,43.2987297085691,-3.00686849592025,2,,0,,Europe/Madrid,0,0,
750,48080027,IBARZAHARRA (FONDO PROMOCIÓN EMPLEO) (750),,43.2989367485897,-3.00910616324904,2,,0,,Europe/Madrid,0,0,
756,48020022,GRAN VÍA 74 (756),,43.2648488612793,-2.94295849489148,1,,0,,Europe/Madrid,1,0,
757,48082017,BALPARDA (757),,43.3195484306566,-3.04338673334425,2,,0,,Europe/Madrid,0,0,
765,48082009,CABIECES (765),,43.3220997512009,-3.0381911729905,2,,0,,Europe/Madrid,1,0,
766,48082018,BALPARDA (766),,43.3196745228648,-3.04331282620908,2,,0,,Europe/Madrid,0,0,
778,48078025,CAMPANZAR (778),,43.322795852093,-3.02844819095886,2,,0,,Europe/Madrid,1,0,
786,48013108,LA LIBERTAD (LOS HERMANOS PARKEA) (786),,43.2972797255653,-2.99098334078638,2,,0,,Europe/Madrid,1,0,
795,48084033,VÍA GALINDO 13 (INEM) (795),,43.3073650457949,-3.0081701936375,2,,0,,Europe/Madrid,1,0,
801,48084032,VÍA GALINDO 12 (INEM) (801),,43.306923802254,-3.00841673916635,2,,0,,Europe/Madrid,1,0,
806,48020036,DEUSTUKO UNIBERTSITATEA (PÍO X PLAZA) (806),,43.2709801633004,-2.94122742992766,1,,0,,Europe/Madrid,1,0,
808,48020062,IBARREKOLANDA (808),,43.2732547223269,-2.95285856047903,1,,0,,Europe/Madrid,1,0,
809,48902089,ENEKURI (GASOLINDEGIA/GASOLINERA) (809),,43.2860254574246,-2.9583828316457,2,,0,,Europe/Madrid,1,0,
810,48902015,ENEKURI (810),,43.2895020444933,-2.96063612629075,2,,0,,Europe/Madrid,1,0,
821,48020079,ARTXANDA (BEGIRATOKIA/MIRADOR) (821),,43.2691579983922,-2.90894395910049,1,,0,,Europe/Madrid,0,0,
823,48020085,ARABELLA (823),,43.261172256957,-2.9113011619292,1,,0,,Europe/Madrid,1,0,
826,48020083,ZUMALAKARREGI  (PANERA) (826),,43.2649961430667,-2.91851197518933,1,,0,,Europe/Madrid,1,0,
827,48020084,ERNESTO ERKOREKA PLAZA (UDALETXEA/AYUNTAMIENTO) (827),,43.2650074345636,-2.92258233274507,1,,0,,Europe/Madrid,1,0,
829,48020058,CAMPO VOLANTÍN 1 (UDALETXEA/AYUNTAMIENTO) (829),,43.2639551055963,-2.92358984442795,1,,0,,Europe/Madrid,1,0,
837,48902016,FAOETA (837),,43.2947579467057,-2.95319896611027,2,,0,,Europe/Madrid,0,0,
838,48902102,ASUA (LA AVANZADA 9) (838),,43.3026789309696,-2.94638695331259,2,,0,,Europe/Madrid,1,0,
